Feature_ID,Coral,Coral_Dictyota,Coral_Turf,Turf,Dictyota,count
"463_181.1222_8.7662_682_N/A_Massbank:LU071502 Nootkatone|(4R,4aS,6R)-4,4a-dimethyl-6-prop-1-en-2-yl-3,4,5,6,7,8-hexahydronaphthalen-2-one_Organic compounds_Organoheterocyclic compounds_Pyrans_Pyranones and derivatives",NA,NA,NA,NA,NA,0
464_181.1222_8.2287_1059_N/A_Methyl Jasmonate (Mixiture of isomers)_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acids and conjugates,NA,NA,NA,NA,NA,0
"466_181.1222_10.2807_682_N/A_(+)-Nootkatone, crystalline, 98+%_Organic compounds_Organoheterocyclic compounds_Pyrans_Pyranones and derivatives",NA,NA,NA,NA,NA,0
"473_182.1064_5.503_364_N/A_Massbank:NA003003 Dicyclohexylamine|N-cyclohexylcyclohexanamine_Organic compounds_Lipids and lipid-like molecules_Steroids and steroid derivatives_Bile acids, alcohols and derivatives",NA,NA,NA,NA,NA,0
474_182.1176_1.4468_155_Massbank: Etilefrine|3-[2-(ethylamino)-1-hydroxyethyl]phenol_p-coumaric acid_Organic compounds_Benzenoids_Phenols_1-hydroxy-4-unsubstituted benzenoids,NA,NA,NA,NA,NA,0
490_183.0781_6.0071_2473_MoNA:693543 Triethyl phosphate_Massbank:EQ315402 Triethyl phosphate|TEP|Phosphoric acid triethyl ester_Organic compounds_Organic acids and derivatives_Organic phosphoric acids and derivatives_Phosphate esters,NA,NA,NA,NA,NA,0
491_183.0804_10.154_573_Spectral Match to Benzophenone from NIST14_Spectral Match to Benzophenone from NIST14_Organic compounds_Benzenoids_Benzene and substituted derivatives_Benzoic acids and derivatives,NA,NA,NA,NA,NA,0
495_183.1016_4.3113_3833_Spectral Match to Dacarbazine from NIST14_ABSCISIC ACID_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
496_183.1016_6.361_3833_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
503_183.1379_8.0788_5359_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
505_183.1379_8.3962_695_N/A_10-Hydroxydecanoic acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"506_183.1856_4.8693_364_N/A_Massbank:LU068801 1-Cyclohexylpyrrolidin-2-one|N-Cyclohexyl-2-pyrrolidone_Organic compounds_Lipids and lipid-like molecules_Steroids and steroid derivatives_Bile acids, alcohols and derivatives",NA,NA,35913430,NA,NA,1
530_185.0785_2.3154_1255_N/A_(S)-(-)-Perillic acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
531_185.0785_1.3376_1255_N/A_(S)-(-)-Perillic acid_no matches_no matches_no matches_no matches,NA,NA,26902.48,42535.11,17836.2,3
"533_185.1148_5.5057_3698_N/A_Massbank:LU129002 4-tert-Butylcatechol|4-tert-butylbenzene-1,2-diol_Organic compounds_Organoheterocyclic compounds_Quinolines and derivatives_Benzoquinolines",NA,NA,NA,NA,NA,0
"534_185.1148_5.2106_3698_N/A_Massbank:LU129002 4-tert-Butylcatechol|4-tert-butylbenzene-1,2-diol_Organic compounds_Organoheterocyclic compounds_Quinolines and derivatives_Benzoquinolines",NA,5513243,NA,NA,5595425,2
538_185.1172_4.7757_32_N/A_Jasmonic Acid_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids,NA,NA,1675099,NA,NA,1
539_185.1172_8.3508_682_N/A_Furanodiene_Organic compounds_Organoheterocyclic compounds_Pyrans_Pyranones and derivatives,406415.9,NA,NA,NA,NA,1
540_185.1172_9.8157_1059_N/A_Spectral Match to Azelaic acid from NIST14_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acids and conjugates,NA,NA,NA,839818.2,NA,1
541_185.1172_4.3271_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,424022.1,NA,NA,1
542_185.1172_4.8321_32_N/A_Jasmonic Acid_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids,NA,NA,1292560,NA,NA,1
544_185.1324_9.4178_2466_N/A_10-Hydroxydecanoic acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,132739.7,1
546_185.1325_9.5085_2466_N/A_10-Hydroxydecanoic acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,270139.4,1
547_185.1325_10.3587_2761_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,170081.8,NA,1
548_185.1536_9.3938_2466_N/A_Spectral Match to 3-Hydroxycapric acid from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
549_185.1536_10.4149_2761_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
560_186.1488_6.4784_6091_N/A_d-Dethiobiotin_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
561_186.1488_7.4543_7471_N/A_VITAMIN K1_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"569_186.2215_9.5435_64_Massbank:AU285406 N,N-Dimethyldecylamine|N,N-dimethyldecan-1-amine_Spectral Match to 1-Octadecanamine from NIST14_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Amines",NA,NA,150180.8,NA,NA,1
"574_187.0964_5.4339_1204_N/A_Massbank:EA013502 Metalaxyl|2-(N-(2-methoxy-1-oxoethyl)-2,6-dimethylanilino)propanoic acid methyl ester_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
"576_187.0964_9.1947_1204_N/A_Massbank:EA013502 Metalaxyl|2-(N-(2-methoxy-1-oxoethyl)-2,6-dimethylanilino)propanoic acid methyl ester_no matches_no matches_no matches_no matches",NA,46527.88,62540.55,NA,NA,2
578_187.0964_7.6206_1204_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
579_187.0964_5.983_1204_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
586_187.0965_5.8107_1204_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,266283.5,NA,NA,1
587_187.0965_5.6443_1204_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
588_187.1117_9.6677_-1_N/A_MassbankEU:SM808102 Benzanilide|N-phenylbenzamide_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
593_187.1328_7.9787_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"600_188.0472_6.2467_-1_Massbank:LU094502 2,5-Dimethoxy-4-chloroaniline|4-chloro-2,5-dimethoxyaniline_Massbank:LU059803 1,1,2-Trimethyl-1H-benzo[e]indole|1,1,2-trimethylbenzo[e]indole_Organic compounds_Benzenoids_Benzene and substituted derivatives_Methoxybenzenes",NA,NA,NA,NA,NA,0
601_188.0706_3.7251_-1_Spectral Match to 3-Indoleacrylic acid from NIST14_4-Pyridoxic acid_no matches_no matches_no matches_no matches,NA,148883.4,NA,228256,148671,3
602_188.0706_2.956_8393_Spectral Match to L-Tryptophan from NIST14_Spectral Match to L-Tryptophan from NIST14_Organic compounds_Organoheterocyclic compounds_Indoles and derivatives_Indolyl carboxylic acids and derivatives,NA,301581.2,NA,NA,296801.2,2
603_188.0917_3.2876_1160_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,521124.4,781064.8,481059.8,3
604_188.0917_2.9763_1160_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
605_188.0917_1.3596_1160_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,391292.6,NA,NA,1
606_188.0917_2.8781_1160_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
607_188.0917_1.5434_1160_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,461826.6,NA,1
608_188.0917_1.1973_1160_N/A_N-acetyl-beta-D-galactosamine - 40.0 eV_no matches_no matches_no matches_no matches,NA,NA,NA,NA,82389.98,1
"609_188.0921_3.4707_-1_Massbank:LU106302 6-Phenyl-1,3,5-triazine-2,4-diamine_Massbank:LU106302 6-Phenyl-1,3,5-triazine-2,4-diamine_Organic compounds_Organoheterocyclic compounds_Triazines_Aminotriazines",NA,118621.8,204589.8,NA,177558.3,3
611_188.128_6.1901_1789_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,586349.9,NA,1
614_188.1281_4.8179_1260_N/A_methyl 2-(2-amino-4-hydroxy-6-methylpyrimidin-5-yl)acetate_no matches_no matches_no matches_no matches,NA,NA,418960.5,181452.5,NA,2
620_188.5808_8.1084_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
621_189.0545_7.1543_3123_N/A_Spectral Match to Salicylaldehyde from NIST14_Organic compounds_Organoheterocyclic compounds_Quinolines and derivatives_Quinoline carboxylic acids,NA,208340.2,NA,120816.6,461495.5,3
"622_189.0546_6.6427_3123_7-hydroxy-4,8-dimethylchromen-2-one_kynurenic acid_Organic compounds_Organoheterocyclic compounds_Quinolines and derivatives_Quinoline carboxylic acids",NA,614014.2,NA,111132,1011047,3
626_189.112_7.7373_2209_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
628_189.1121_8.8791_1452_N/A_SUBERIC ACID_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters,NA,NA,1234768,1937433,NA,2
646_189.1484_10.1047_206_N/A_Spectral Match to Tri(propylene glycol) butyl ether from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
647_189.1484_8.0215_206_N/A_Spectral Match to Tri(propylene glycol) butyl ether from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
648_189.1485_9.0224_251_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
650_190.032_4.2288_1369_N/A_NA_no matches_no matches_no matches_no matches,485203.3,481887.1,482980.1,560589.9,696067.4,5
"654_190.0497_9.5711_1039_N/A_Massbank:EQ367204 Diethyl-phthalate|Diethyl phthalate|Diethyl benzene-1,2-dicarboxylate_Organic compounds_Benzenoids_Benzene and substituted derivatives_Benzoic acids and derivatives",NA,NA,NA,NA,NA,0
655_190.0498_3.3834_3123_kynurenic acid_2-QUINOLINECARBOXYLIC ACID_Organic compounds_Organoheterocyclic compounds_Quinolines and derivatives_Quinoline carboxylic acids,NA,NA,NA,NA,NA,0
660_190.1437_5.6556_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
664_191.0848_4.3554_3882_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,21145.25,24030.92,2
"665_191.0849_1.8685_6613_N/A_Massbank:BML01302 2',4-Dihydroxychalcone_no matches_no matches_no matches_no matches",NA,35213.71,48698.52,68111.74,64775.86,4
666_191.0849_1.2134_6613_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,19394.28,21311.35,2
675_191.1277_6.1205_3611_N/A_Toddalolactone_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
676_191.1277_6.1858_3611_N/A_Toddalolactone_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
677_191.1277_7.58_1055_N/A_Spectral Match to Tri(propylene glycol) butyl ether from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"680_191.1429_10.2347_1813_N/A_Spectral Match to 2,4,7,9-Tetramethyl-5-decyne-4,7-diol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds",NA,NA,NA,NA,NA,0
684_191.164_7.7858_1055_N/A_Spectral Match to Tri(propylene glycol) butyl ether from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
686_191.1641_7.4437_1055_N/A_Spectral Match to Tri(propylene glycol) butyl ether from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"690_191.1793_11.0432_1813_Spectral Match to 2,4,7,9-Tetramethyl-5-decyne-4,7-diol from NIST14_Spectral Match to 2,4,7,9-Tetramethyl-5-decyne-4,7-diol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds",NA,NA,NA,NA,NA,0
"691_191.1793_10.0382_1813_Spectral Match to 2,4,7,9-Tetramethyl-5-decyne-4,7-diol from NIST14_Spectral Match to 2,4,7,9-Tetramethyl-5-decyne-4,7-diol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Carbonyl compounds",NA,NA,NA,NA,NA,0
"692_192.0477_9.6269_573_N/A_MassbankEU:SM822301 DEET|N,N-diethyl-3-methylbenzamide_Organic compounds_Benzenoids_Benzene and substituted derivatives_Benzoic acids and derivatives",NA,NA,131980.7,76173.23,NA,2
"693_192.0688_6.1283_2_N/A_Massbank:EQ370904 Fluometuron|1,1-dimethyl-3-[3-(trifluoromethyl)phenyl]urea_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Amines",26382.27,NA,32033.18,60304.35,44802.82,4
695_192.1018_6.3719_5278_N/A_Massbank:BML00784 N-methylcorydaldine_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
696_192.1019_3.0574_573_N/A_DEET_Organic compounds_Benzenoids_Benzene and substituted derivatives_Benzoic acids and derivatives,NA,NA,NA,NA,NA,0
697_192.1019_1.6821_573_N/A_DEET_Organic compounds_Benzenoids_Benzene and substituted derivatives_Benzoic acids and derivatives,NA,NA,NA,NA,NA,0
"698_192.1019_1.3827_573_N/A_MassbankEU:SM822301 DEET|N,N-diethyl-3-methylbenzamide_Organic compounds_Benzenoids_Benzene and substituted derivatives_Benzoic acids and derivatives",NA,NA,NA,64871.41,NA,1
709_192.1382_8.9279_6000_Bamethan_Bamethan_Organic compounds_Benzenoids_Phenols_1-hydroxy-2-unsubstituted benzenoids,NA,NA,NA,NA,NA,0
724_193.0464_4.3919_2_N/A_NA_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Amines,NA,NA,NA,16881.28,NA,1
725_193.0495_5.9343_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"728_193.0859_6.3916_1039_N/A_Massbank:EQ337501 2-Hydroxybenzothiazole|2-Benzothiazolol|3H-1,3-benzothiazol-2-one_Organic compounds_Benzenoids_Benzene and substituted derivatives_Benzoic acids and derivatives",NA,NA,NA,NA,NA,0
729_193.0859_5.8513_838_N/A_Jasmonic Acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
731_193.1222_8.6203_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,263950.4,NA,NA,1
761_193.1586_9.8973_151_N/A_OMEGA-HYDROXYDODECANOATE_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_NA,NA,NA,NA,NA,NA,0
762_193.1586_9.9596_151_N/A_OMEGA-HYDROXYDODECANOATE_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_NA,NA,NA,NA,NA,NA,0
"770_194.1033_1.0612_-1_N/A_N-(4-sulfamoylphenyl)-2-(2-1,2,3,4-tetrahydroisoquinolyl)acetamide_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
"771_194.1036_3.1881_5627_MassbankEU:SM878003 Iminostilbene|11H-benzo[b][1]benzazepine_6,7-Dihydrotabersonine_Organic compounds_Organoheterocyclic compounds_Imidazopyrimidines_Purines and purine derivatives",NA,NA,NA,NA,NA,0
783_194.1539_2.177_5627_N/A_Rotundine_Organic compounds_Organoheterocyclic compounds_Imidazopyrimidines_Purines and purine derivatives,NA,NA,NA,NA,NA,0
785_194.1751_3.6345_263_N/A_2-Phenylethyl b-D-glucopyranoside_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"788_195.0651_7.5579_573_Massbank:EQ367303 Dimethyl-phthalate|Dimethyl phthalate|Dimethyl benzene-1,2-dicarboxylate_Massbank:EQ367303 Dimethyl-phthalate|Dimethyl phthalate|Dimethyl benzene-1,2-dicarboxylate_Organic compounds_Benzenoids_Benzene and substituted derivatives_Benzoic acids and derivatives",NA,NA,NA,NA,NA,0
789_195.0685_2.2292_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,27062.99,755376.2,1770024,59029.52,4
795_195.1015_7.8207_573_N/A_Spectral Match to Dimethyl phthalate from NIST14_Organic compounds_Benzenoids_Benzene and substituted derivatives_Benzoic acids and derivatives,NA,NA,NA,NA,NA,0
796_195.1015_7.1185_3241_N/A_Germacrone_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
798_195.1015_6.1802_2345_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,494959.9,NA,1
800_195.1015_6.7828_3241_N/A_Germacrone_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"802_195.1144_7.5101_-1_N/A_Massbank:LU071501 Nootkatone|(4R,4aS,6R)-4,4a-dimethyl-6-prop-1-en-2-yl-3,4,5,6,7,8-hexahydronaphthalen-2-one_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
"803_195.1145_7.2085_-1_N/A_(+)-Nootkatone, crystalline, 98+%_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
807_195.1379_9.3234_1447_N/A_Spectral Match to Curcumol from NIST14_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
809_195.1379_6.9729_3241_N/A_Germacrone_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
813_195.1379_9.9397_1447_N/A_20554-84-1_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
820_196.0604_5.2_6789_N/A_MassbankEU:ET130803 OCP_211.0633_15.3|1-(2-Chlorophenyl)piperazin-2-one|1-(2-chlorophenyl)piperazin-2-one_no matches_no matches_no matches_no matches,NA,NA,86267.06,62278.54,NA,2
"824_196.1332_3.2624_2088_N/A_Massbank:AC000004 Mellein|Ochracin|8-hydroxy-3-methyl-3,4-dihydroisochromen-1-one_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
"825_196.1332_3.0107_2088_N/A_Massbank:AC000004 Mellein|Ochracin|8-hydroxy-3-methyl-3,4-dihydroisochromen-1-one_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
833_197.0784_6.5047_6108_N/A_N-ACETYLSEROTONIN_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"835_197.1149_5.6111_4508_Loliolide_Massbank:LU028201 Norgestrel|Levonorgestrel|(8R,9S,10R,13S,14S,17R)-13-ethyl-17-ethynyl-17-hydroxy-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one_Organic compounds_Benzenoids_Benzene and substituted derivatives_Phenylpropanes",NA,NA,NA,NA,NA,0
"837_197.1171_7.5732_5327_N/A_6,11-dioxododecanoic acid_no matches_no matches_no matches_no matches",NA,375155.9,NA,NA,NA,1
839_197.1171_7.7401_32_N/A_Methyl Jasmonate (Mixiture of isomers)_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids,NA,NA,NA,567397,NA,1
840_197.1171_7.1668_6153_N/A_Germacrone_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
841_197.1172_7.6342_32_N/A_Methyl Jasmonate (Mixiture of isomers)_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids,NA,NA,NA,NA,NA,0
842_197.1172_7.2279_6153_N/A_Germacrone_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"843_197.1172_8.1314_5327_N/A_6,11-dioxododecanoic acid_no matches_no matches_no matches_no matches",NA,NA,NA,NA,NA,0
"846_197.1172_6.3216_32_N/A_(1s,4r)-7,7-dimethyl-2-oxobicyclo[2.2.1]heptane-1-carboxylic acid_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Monoterpenoids",NA,NA,NA,NA,NA,0
850_197.1284_5.0566_7402_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
851_197.1324_10.7144_528_N/A_NA_no matches_no matches_no matches_no matches,NA,103782.2,NA,NA,152964.7,2
864_198.1124_5.6642_483_N/A_Methyl Jasmonate (Mixiture of isomers)_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters,NA,NA,NA,NA,NA,0
880_198.1488_3.0053_-1_N/A_methyl 2-(2-amino-4-hydroxy-6-methylpyrimidin-5-yl)acetate_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
890_198.1964_5.5798_483_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters,NA,NA,369209.7,95596.44,NA,2
892_199.094_4.2117_1852_N/A_GNF-Pf-5341_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
895_199.0964_5.4472_2382_N/A_butyrin - 30.0 eV_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
899_199.0964_6.8738_1562_N/A_Genipin_no matches_no matches_no matches_no matches,NA,NA,350624.9,280035,NA,2
900_199.0964_6.8155_1562_N/A_Genipin_no matches_no matches_no matches_no matches,NA,NA,213880.4,178858.8,122596.6,3
"903_199.1305_6.2316_3698_N/A_Massbank:LU042901 Norethindrone|(8R,9S,10R,13S,14S,17R)-17-ethynyl-17-hydroxy-13-methyl-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one_Organic compounds_Organoheterocyclic compounds_Quinolines and derivatives_Benzoquinolines",NA,NA,NA,NA,NA,0
"904_199.1307_6.1035_3698_N/A_Massbank:LU129002 4-tert-Butylcatechol|4-tert-butylbenzene-1,2-diol_Organic compounds_Organoheterocyclic compounds_Quinolines and derivatives_Benzoquinolines",NA,NA,NA,NA,NA,0
"905_199.1327_6.1885_3698_Massbank:LU049904 Tacrine|1,2,3,4-tetrahydroacridin-9-amine_Massbank:LU071501 Nootkatone|(4R,4aS,6R)-4,4a-dimethyl-6-prop-1-en-2-yl-3,4,5,6,7,8-hexahydronaphthalen-2-one_Organic compounds_Organoheterocyclic compounds_Quinolines and derivatives_Benzoquinolines",NA,NA,271017.5,NA,NA,1
911_199.1328_8.2357_-1_N/A_Methyl Jasmonate (mixture of isomers) - 40.0 eV_no matches_no matches_no matches_no matches,NA,232954.1,206949,449953.7,369017,4
912_199.1328_4.8435_-1_N/A_Methyl Jasmonate (Mixiture of isomers)_no matches_no matches_no matches_no matches,NA,NA,942289,NA,NA,1
914_199.1441_1.6065_1022_N/A_BETAINE_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
916_199.1481_10.2669_3530_N/A_Massbank:NA001382 Coniine_no matches_no matches_no matches_no matches,NA,129839.5,NA,90826.94,68613.76,3
919_199.1691_10.1026_3530_N/A_Massbank:NA001382 Coniine_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
922_199.1692_10.2637_3530_N/A_Massbank:NA001382 Coniine_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
"924_199.1804_8.8015_364_N/A_4-Hydroxy-2',3,4',6'-tetramethoxychalcone_Organic compounds_Lipids and lipid-like molecules_Steroids and steroid derivatives_Bile acids, alcohols and derivatives",NA,NA,NA,NA,NA,0
930_200.1281_5.696_1088_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,177172.8,NA,NA,1
940_200.1644_8.3873_695_N/A_VITAMIN K1_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
944_200.1757_5.6982_-1_N/A_BupivacaineHCl_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
951_200.2372_10.0558_64_Massbank:AU285006 N-Methyldodecylamine|N-methyldodecan-1-amine_Spectral Match to 1-Octadecanamine from NIST14_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Amines,NA,NA,NA,NA,NA,0
953_201.0733_1.2091_7083_N/A_NA_no matches_no matches_no matches_no matches,79181.38,NA,62610.81,92740.73,NA,3
954_201.0733_1.2931_7083_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,NA,0
957_201.112_8.8298_212_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,845822.4,474916.2,185391.7,3
